study_slug,testament,book,chapter,study_passages,occasion_count,distinct_collection_types,distinct_seasons,max_occurrence_count,has_pascha,has_major_feast,has_inferred_only,has_removed_historical
proverbs-2-wisdom-as-hidden-treasure,Old Testament,Proverbs,2,Proverbs 2,1,0,1,1,false,false,true,false
proverbs-20-wine-weights-and-the-lamp-of-the-lord,Old Testament,Proverbs,20,Proverbs 20,0,0,0,0,false,false,false,false
proverbs-21-the-kings-heart-justice-and-the-lords-help,Old Testament,Proverbs,21,Proverbs 21,0,0,0,0,false,false,false,false
proverbs-22-1-16-a-good-name-generosity-and-the-training-of-the-heart,Old Testament,Proverbs,22,Proverbs 22,0,0,0,0,false,false,false,false
proverbs-22-17-24-22-the-sayings-of-the-wise-and-the-heart-that-learns,Old Testament,Proverbs,22,Proverbs 22,0,0,0,0,false,false,false,false
proverbs-24-23-34-judgment-vengeance-and-the-vineyard-of-the-sluggard,Old Testament,Proverbs,24,Proverbs 24,0,0,0,0,false,false,false,false
proverbs-25-26-glory-enemies-fools-and-self-control,Old Testament,Proverbs,25,Proverbs 25; Proverbs 26,0,0,0,0,false,false,false,false
proverbs-27-29-friendship-correction-justice-and-the-fear-of-man,Old Testament,Proverbs,27,Proverbs 27; Proverbs 28; Proverbs 29,0,0,0,0,false,false,false,false
proverbs-3-trust-in-the-lord-with-all-your-heart,Old Testament,Proverbs,3,Proverbs 3,3,0,2,1,true,false,true,false
proverbs-30-agur-humility-before-mystery,Old Testament,Proverbs,30,Proverbs 30,1,0,1,1,true,false,true,true
proverbs-31-lemuel-wise-household-and-valiant-woman,Old Testament,Proverbs,31,Proverbs 31,0,0,0,0,false,false,false,false
proverbs-4-guard-your-heart,Old Testament,Proverbs,4,Proverbs 4,3,0,2,1,true,false,true,true
proverbs-5-the-bitter-end-of-secret-desire,Old Testament,Proverbs,5,Proverbs 5,3,0,2,1,true,false,true,true
proverbs-6-fire-in-the-bosom-and-the-discipline-of-diligence,Old Testament,Proverbs,6,Proverbs 6,1,0,1,1,true,false,true,true
proverbs-7-the-way-to-the-chambers-of-death,Old Testament,Proverbs,7,Proverbs 7,1,0,1,1,true,false,true,true
proverbs-8-wisdom-speaks-and-christ-the-eternal-word,Old Testament,Proverbs,8,Proverbs 8,2,0,2,1,true,false,true,true
proverbs-9-two-banquets-wisdom-and-folly,Old Testament,Proverbs,9,Proverbs 9,3,0,2,1,true,false,true,true
psalm-1-lxx-1-the-blessed-man-and-the-two-ways,Old Testament,Psalms,1,Psalm 1,11,1,3,13,false,false,false,false
psalm-10-lxx-9-22-39-the-hidden-god-and-the-poor,Old Testament,Psalms,10,Psalm 10,0,0,0,0,false,false,false,false
psalm-100-lxx-99-make-a-joyful-noise-to-the-lord,Old Testament,Psalms,100,Psalm 100,6,0,4,16,false,false,false,false
psalm-101-lxx-100-i-will-sing-of-mercy-and-judgment,Old Testament,Psalms,101,Psalm 101,5,0,4,16,false,true,false,false
psalm-102-lxx-101-bless-the-lord-o-my-soul,Old Testament,Psalms,102,Psalm 102,20,2,4,16,true,true,false,true
psalm-103-lxx-102-bless-the-lord-o-my-soul-part-2,Old Testament,Psalms,103,Psalm 103,5,1,2,14,false,false,false,false
psalm-104-lxx-103-bless-the-lord-o-my-soul,Old Testament,Psalms,104,Psalm 104,18,3,3,16,false,true,false,false
psalm-105-lxx-104-give-thanks-to-the-lord,Old Testament,Psalms,105,Psalm 105,50,4,3,16,false,true,false,false
psalm-106-lxx-105-give-thanks-to-the-lord-for-he-is-good,Old Testament,Psalms,106,Psalm 106,9,1,2,16,false,true,false,false
psalm-107-lxx-106-give-thanks-to-the-lord-for-he-is-good,Old Testament,Psalms,107,Psalm 107,50,2,2,16,false,true,false,false
psalm-108-lxx-107-o-god-my-heart-is-ready,Old Testament,Psalms,108,Psalm 108,3,0,2,16,true,true,true,false
psalm-109-lxx-108-o-god-pass-not-over-my-praise-in-silence,Old Testament,Psalms,109,Psalm 109,0,0,0,0,false,false,false,false
psalm-11-lxx-10-the-lord-is-in-his-holy-temple,Old Testament,Psalms,11,Psalm 11,0,0,0,0,false,false,false,false
psalm-110-lxx-109-the-lord-said-to-my-lord,Old Testament,Psalms,110,Psalm 110,95,5,3,20,false,true,false,false
psalm-111-lxx-110-i-will-give-thee-thanks-o-lord-with-my-whole-heart,Old Testament,Psalms,111,Psalm 111,4,0,2,16,false,true,true,false
psalm-112-lxx-111-blessed-is-the-man-that-fears-the-lord,Old Testament,Psalms,112,Psalm 112,35,3,4,16,false,true,false,false
psalm-113-lxx-112-praise-the-lord-ye-servants-of-his,Old Testament,Psalms,113,Psalm 113,29,3,2,14,false,false,false,false
psalm-114-lxx-113-1-8-at-the-going-forth-of-israel-from-egypt,Old Testament,Psalms,114,Psalm 114,1,0,1,1,false,false,true,false
psalm-115-lxx-113-9-26-not-to-us-o-lord-but-to-thy-name-give-glory,Old Testament,Psalms,115,Psalm 115,7,1,2,16,false,true,false,false
psalm-116-lxx-114-115-the-cup-of-salvation-in-the-land-of-the-living,Old Testament,Psalms,116,Psalm 116,13,2,5,16,false,true,false,false
psalm-117-lxx-116-praise-the-lord-all-ye-nations,Old Testament,Psalms,117,Psalm 117,4,0,3,16,false,false,true,false
psalm-118-lxx-117-give-thanks-to-the-lord-for-he-is-good,Old Testament,Psalms,118,Psalm 118,20,2,6,16,true,true,false,false
psalm-119-lxx-118-blessed-are-the-undefiled-in-the-way,Old Testament,Psalms,119,Psalm 119,28,2,5,16,true,true,false,true
psalm-12-lxx-11-pure-words-in-a-double-hearted-generation,Old Testament,Psalms,12,Psalm 12,9,0,5,16,true,true,true,true
psalm-120-lxx-119-in-my-distress-i-cried-to-the-lord,Old Testament,Psalms,120,Psalm 120,3,0,2,1,true,false,true,false
psalm-121-lxx-120-i-lift-up-my-eyes-to-the-hills,Old Testament,Psalms,121,Psalm 121,3,0,1,1,false,false,true,false
psalm-122-lxx-121-i-was-glad-when-they-said-to-me,Old Testament,Psalms,122,Psalm 122,10,0,4,16,true,false,true,false
psalm-123-lxx-122-unto-thee-have-i-lifted-up-mine-eyes,Old Testament,Psalms,123,Psalm 123,2,0,1,1,false,false,true,false
psalm-124-lxx-123-if-it-had-not-been-the-lord-who-was-on-our-side,Old Testament,Psalms,124,Psalm 124,2,0,1,1,false,false,true,false
psalm-125-lxx-124-they-that-trust-in-the-lord-shall-be-as-mount-sion,Old Testament,Psalms,125,Psalm 125,2,0,1,1,false,false,true,false
psalm-126-lxx-125-when-the-lord-turned-the-captivity-of-sion,Old Testament,Psalms,126,Psalm 126,2,0,1,1,false,false,true,false
psalm-127-lxx-126-except-the-lord-build-the-house,Old Testament,Psalms,127,Psalm 127,6,0,3,16,false,true,true,false
psalm-128-lxx-127-blessed-are-all-they-that-fear-the-lord,Old Testament,Psalms,128,Psalm 128,5,0,3,16,false,false,false,false
psalm-129-lxx-128-many-a-time-have-they-warred-against-me,Old Testament,Psalms,129,Psalm 129,9,0,4,16,false,true,true,false
psalm-13-lxx-12-how-long-o-lord,Old Testament,Psalms,13,Psalm 13,15,1,5,16,true,true,false,false
psalm-130-lxx-129-out-of-the-depths-i-have-cried,Old Testament,Psalms,130,Psalm 130,6,0,3,14,true,false,true,false
psalm-131-lxx-130-my-heart-is-not-exalted,Old Testament,Psalms,131,Psalm 131,3,0,1,1,false,false,true,false
psalm-132-lxx-131-lord-remember-david-and-all-his-meekness,Old Testament,Psalms,132,Psalm 132,108,6,5,15,false,true,false,false
psalm-133-lxx-132-behold-how-good-and-pleasant,Old Testament,Psalms,133,Psalm 133,3,0,1,1,false,false,true,false
psalm-134-lxx-133-bless-ye-the-lord-by-night,Old Testament,Psalms,134,Psalm 134,5,1,2,16,false,false,false,false
psalm-135-lxx-134-praise-the-name-of-the-lord,Old Testament,Psalms,135,Psalm 135,14,1,2,16,false,true,false,false
psalm-136-lxx-135-his-mercy-endures-forever,Old Testament,Psalms,136,Psalm 136,3,0,1,16,false,true,true,false
psalm-137-lxx-136-by-the-rivers-of-babylon,Old Testament,Psalms,137,Psalm 137,3,0,1,1,false,false,true,false
psalm-138-lxx-137-before-the-angels-i-will-sing,Old Testament,Psalms,138,Psalm 138,16,3,5,16,false,true,false,false
psalm-139-lxx-138-whither-shall-i-go-from-thy-spirit,Old Testament,Psalms,139,Psalm 139,9,1,2,14,false,false,false,false
psalm-14-lxx-13-the-fool-and-the-salvation-from-zion,Old Testament,Psalms,14,Psalm 14,1,0,1,13,false,false,true,false
psalm-140-lxx-139-rescue-me-from-the-evil-man,Old Testament,Psalms,140,Psalm 140,2,0,1,1,true,false,true,true
psalm-141-lxx-140-let-my-prayer-be-set-forth-as-incense,Old Testament,Psalms,141,Psalm 141,3,0,1,1,false,false,true,false
psalm-142-lxx-141-bring-my-soul-out-of-prison,Old Testament,Psalms,142,Psalm 142,5,0,3,16,false,false,true,false
psalm-143-lxx-142-teach-me-to-do-thy-will,Old Testament,Psalms,143,Psalm 143,14,1,4,16,true,false,false,true
psalm-144-lxx-143-blessed-be-the-lord-my-god,Old Testament,Psalms,144,Psalm 144,10,1,1,16,false,true,false,false
psalm-145-lxx-144-i-will-exalt-thee-my-god-and-king,Old Testament,Psalms,145,Psalm 145,24,5,3,16,false,false,false,false
psalm-146-lxx-145-put-not-your-trust-in-princes,Old Testament,Psalms,146,Psalm 146,17,1,3,16,false,true,false,false
psalm-147-lxx-146-147-he-heals-the-broken-in-heart,Old Testament,Psalms,147,Psalm 147,5,0,2,15,false,true,true,false
psalm-148-lxx-148-praise-the-lord-from-the-heavens,Old Testament,Psalms,148,Psalm 148,2,0,1,14,false,false,true,false
psalm-149-lxx-149-sing-to-the-lord-a-new-song,Old Testament,Psalms,149,Psalm 149,3,1,1,14,false,false,false,false
psalm-15-lxx-14-who-may-dwell-on-the-holy-mountain,Old Testament,Psalms,15,Psalm 15,11,1,3,15,false,true,false,false
psalm-150-lxx-150-let-everything-that-has-breath-praise-the-lord,Old Testament,Psalms,150,Psalm 150,0,0,0,0,false,false,false,false
psalm-151-lxx-151-i-was-small-among-my-brethren,Old Testament,Psalms,151,Psalm 151,0,0,0,0,false,false,false,false
psalm-16-lxx-15-the-holy-one-who-does-not-see-corruption,Old Testament,Psalms,16,Psalm 16,15,2,5,16,true,true,false,false
psalm-17-lxx-16-keep-me-as-the-apple-of-your-eye,Old Testament,Psalms,17,Psalm 17,6,0,2,16,false,false,false,false
psalm-18-lxx-17-the-lord-my-rock-and-deliverer,Old Testament,Psalms,18,Psalm 18,44,2,4,16,true,true,false,true
psalm-19-lxx-18-the-heavens-declare-the-glory-of-god,Old Testament,Psalms,19,Psalm 19,40,5,5,16,false,true,false,false
psalm-2-lxx-2-the-son-and-the-nations,Old Testament,Psalms,2,Psalm 2,7,1,4,20,true,true,false,true
psalm-20-lxx-19-may-the-lord-hear-you-in-the-day-of-trouble,Old Testament,Psalms,20,Psalm 20,6,0,3,16,false,true,false,false
psalm-21-lxx-20-the-crown-and-joy-of-the-king,Old Testament,Psalms,21,Psalm 21,19,2,2,16,true,false,false,true
psalm-22-lxx-21-the-suffering-servant-and-the-praise-of-the-resurrection,Old Testament,Psalms,22,Psalm 22,10,1,4,16,true,true,false,true
psalm-23-lxx-22-the-shepherd-the-table-and-the-house-of-the-lord,Old Testament,Psalms,23,Psalm 23,12,0,5,15,true,true,true,true
psalm-24-lxx-23-the-king-of-glory-enters,Old Testament,Psalms,24,Psalm 24,16,1,5,16,false,true,false,false
psalm-25-lxx-24-teach-me-your-paths,Old Testament,Psalms,25,Psalm 25,10,0,5,16,true,true,true,true
psalm-26-lxx-25-i-have-loved-the-beauty-of-thy-house,Old Testament,Psalms,26,Psalm 26,8,1,4,16,false,true,false,false
psalm-27-lxx-26-the-lord-is-my-light-and-my-saviour,Old Testament,Psalms,27,Psalm 27,16,0,6,16,true,true,true,true
psalm-28-lxx-27-save-thy-people-and-bless-thine-inheritance,Old Testament,Psalms,28,Psalm 28,13,0,5,16,true,true,false,true
psalm-29-lxx-28-the-voice-of-the-lord-upon-the-waters,Old Testament,Psalms,29,Psalm 29,9,1,5,16,true,true,false,true
psalm-3-lxx-3-the-betrayed-king-sleeps-and-rises,Old Testament,Psalms,3,Psalm 3,4,0,2,1,true,false,true,false
psalm-30-lxx-29-mourning-turned-into-joy,Old Testament,Psalms,30,Psalm 30,8,1,4,16,false,true,false,false
psalm-31-lxx-30-into-thy-hands-i-commit-my-spirit,Old Testament,Psalms,31,Psalm 31,15,1,5,16,true,true,false,true
psalm-32-lxx-31-blessed-is-the-forgiven-man,Old Testament,Psalms,32,Psalm 32,43,5,5,16,true,true,false,false
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,38,4,4,16,true,true,false,true
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,89,9,6,16,true,true,false,false
psalm-35-lxx-34-contend-o-lord-with-those-who-contend-with-me,Old Testament,Psalms,35,Psalm 35,9,1,3,16,true,false,false,true
psalm-36-lxx-35-in-thy-light-we-shall-see-light,Old Testament,Psalms,36,Psalm 36,5,1,2,16,false,true,false,false
psalm-37-lxx-36-the-meek-shall-inherit-the-earth,Old Testament,Psalms,37,Psalm 37,34,3,2,16,true,false,false,true
psalm-38-lxx-37-wounded-by-sin-and-silent-before-accusers,Old Testament,Psalms,38,Psalm 38,9,0,4,16,true,false,false,false
psalm-39-lxx-38-a-stranger-before-thee,Old Testament,Psalms,39,Psalm 39,5,0,3,16,false,true,true,false
psalm-4-lxx-4-peace-in-the-night,Old Testament,Psalms,4,Psalm 4,67,4,4,16,false,false,false,false
psalm-40-lxx-39-a-body-hast-thou-prepared-me,Old Testament,Psalms,40,Psalm 40,36,1,4,16,true,true,false,true
psalm-41-lxx-40-the-betrayed-friend-and-the-poor-man,Old Testament,Psalms,41,Psalm 41,14,1,5,16,true,true,false,true
psalm-42-lxx-41-as-the-hart-longs-for-the-living-god,Old Testament,Psalms,42,Psalm 42,12,3,3,20,false,true,false,false
psalm-43-lxx-42-send-forth-thy-light-and-thy-truth,Old Testament,Psalms,43,Psalm 43,4,0,2,16,false,true,true,false
psalm-44-lxx-43-for-thy-sake-we-are-killed-all-the-day,Old Testament,Psalms,44,Psalm 44,2,0,1,16,false,true,true,false
psalm-45-lxx-44-the-king-the-bride-and-the-oil-of-gladness,Old Testament,Psalms,45,Psalm 45,86,8,5,20,true,true,false,false
psalm-46-lxx-45-be-still-and-know-that-i-am-god,Old Testament,Psalms,46,Psalm 46,18,1,3,15,false,false,false,false
psalm-47-lxx-46-the-king-ascends-with-a-shout,Old Testament,Psalms,47,Psalm 47,10,1,3,16,false,true,false,false
psalm-48-lxx-47-the-city-of-the-great-king,Old Testament,Psalms,48,Psalm 48,13,1,3,16,false,true,false,false
psalm-49-lxx-48-no-man-can-redeem-his-brother,Old Testament,Psalms,49,Psalm 49,0,0,0,0,false,false,false,false
psalm-5-lxx-5-morning-prayer-and-the-house-of-mercy,Old Testament,Psalms,5,Psalm 5,49,1,4,16,false,true,false,false
psalm-50-lxx-49-the-god-of-gods-calls-for-true-worship,Old Testament,Psalms,50,Psalm 50,10,2,2,20,true,false,false,false
psalm-51-lxx-50-have-mercy-upon-me-o-god,Old Testament,Psalms,51,Psalm 51,13,1,5,16,true,true,false,true
psalm-52-lxx-51-the-deceitful-tongue-and-the-fruitful-olive,Old Testament,Psalms,52,Psalm 52,6,3,2,16,false,true,false,false
psalm-53-lxx-52-the-fool-repeated-and-the-salvation-from-zion,Old Testament,Psalms,53,Psalm 53,0,0,0,0,false,false,false,false
psalm-54-lxx-53-save-me-by-thy-name,Old Testament,Psalms,54,Psalm 54,3,0,2,16,false,true,true,false
psalm-55-lxx-54-betrayed-by-a-familiar-friend,Old Testament,Psalms,55,Psalm 55,8,0,2,16,true,false,true,true
psalm-56-lxx-55-tears-before-god-in-the-land-of-the-living,Old Testament,Psalms,56,Psalm 56,1,0,1,16,false,false,true,false
psalm-57-lxx-56-under-the-shadow-of-thy-wings,Old Testament,Psalms,57,Psalm 57,11,0,5,16,true,true,false,false
psalm-58-lxx-57-judge-rightly-you-sons-of-men,Old Testament,Psalms,58,Psalm 58,1,0,1,1,true,false,true,false
psalm-59-lxx-58-deliver-me-from-bloody-men,Old Testament,Psalms,59,Psalm 59,4,0,2,16,true,false,false,true
psalm-6-lxx-6-tears-healing-and-the-eighth-day,Old Testament,Psalms,6,Psalm 6,9,0,5,15,true,false,false,true
psalm-60-lxx-59-the-banner-given-to-those-who-fear-thee,Old Testament,Psalms,60,Psalm 60,17,1,2,16,false,false,false,false
psalm-61-lxx-60-lead-me-to-the-rock-that-is-higher-than-i,Old Testament,Psalms,61,Psalm 61,21,1,3,16,false,false,false,false
psalm-62-lxx-61-my-soul-is-subject-to-god-alone,Old Testament,Psalms,62,Psalm 62,5,1,2,13,true,false,true,true
psalm-63-lxx-62-thirsting-for-thee-in-a-dry-land,Old Testament,Psalms,63,Psalm 63,9,0,4,16,false,true,false,false
psalm-64-lxx-63-hidden-arrows-and-righteous-joy,Old Testament,Psalms,64,Psalm 64,7,1,3,16,true,true,false,false
psalm-65-lxx-64-praise-in-zion-and-the-crown-of-the-year,Old Testament,Psalms,65,Psalm 65,53,5,4,16,true,true,false,true
psalm-66-lxx-65-through-fire-and-water-into-refreshment,Old Testament,Psalms,66,Psalm 66,35,4,2,16,false,true,false,false
psalm-67-lxx-66-let-the-nations-give-thanks,Old Testament,Psalms,67,Psalm 67,10,0,3,16,false,true,false,false
psalm-68-lxx-67-let-god-arise-and-scatter-his-enemies,Old Testament,Psalms,68,Psalm 68,125,12,5,16,true,true,false,false
psalm-69-lxx-68-zeal-for-thy-house-and-the-gall-of-reproach,Old Testament,Psalms,69,Psalm 69,12,0,3,16,true,true,false,true
psalm-7-lxx-7-the-righteous-judge-and-the-pit-of-the-wicked,Old Testament,Psalms,7,Psalm 7,8,1,3,16,true,true,false,true
psalm-70-lxx-69-o-god-make-haste-to-help-me,Old Testament,Psalms,70,Psalm 70,12,1,3,16,false,true,false,false
psalm-71-lxx-70-forsake-me-not-when-my-strength-fails,Old Testament,Psalms,71,Psalm 71,3,0,2,16,true,false,false,true
psalm-72-lxx-71-the-king-of-peace-and-the-poor,Old Testament,Psalms,72,Psalm 72,16,3,3,20,true,true,false,false
psalm-73-lxx-72-until-i-entered-the-sanctuary-of-god,Old Testament,Psalms,73,Psalm 73,54,2,1,15,false,false,false,false
psalm-74-lxx-73-arise-o-god-plead-your-cause,Old Testament,Psalms,74,Psalm 74,4,1,2,16,false,true,false,false
psalm-75-lxx-74-the-cup-in-the-hand-of-the-lord,Old Testament,Psalms,75,Psalm 75,0,0,0,0,false,false,false,false
psalm-76-lxx-75-god-is-known-in-judah,Old Testament,Psalms,76,Psalm 76,2,1,1,20,false,false,false,false
psalm-77-lxx-76-in-the-night-i-remembered-god,Old Testament,Psalms,77,Psalm 77,7,2,2,16,false,true,false,false
psalm-78-lxx-77-tell-the-coming-generation,Old Testament,Psalms,78,Psalm 78,16,2,3,16,false,true,false,false
psalm-79-lxx-78-help-us-for-the-glory-of-your-name,Old Testament,Psalms,79,Psalm 79,5,0,2,16,false,false,false,false
psalm-8-lxx-8-the-son-of-man-crowned-with-glory,Old Testament,Psalms,8,Psalm 8,37,2,4,16,true,true,false,true
psalm-80-lxx-79-shepherd-of-israel-turn-us,Old Testament,Psalms,80,Psalm 80,10,1,3,16,true,true,false,false
psalm-81-lxx-80-rejoice-in-god-our-helper,Old Testament,Psalms,81,Psalm 81,5,1,3,15,false,false,false,false
psalm-82-lxx-81-god-stands-in-the-assembly-of-gods,Old Testament,Psalms,82,Psalm 82,4,0,3,14,true,true,false,false
psalm-83-lxx-82-o-god-who-shall-be-compared-to-thee,Old Testament,Psalms,83,Psalm 83,6,0,2,16,true,false,false,false
psalm-84-lxx-83-how-amiable-are-thy-tabernacles,Old Testament,Psalms,84,Psalm 84,8,1,3,16,false,true,false,false
psalm-85-lxx-84-o-lord-thou-hast-taken-pleasure-in-thy-land,Old Testament,Psalms,85,Psalm 85,6,0,3,16,false,false,false,false
psalm-86-lxx-85-incline-thine-ear-o-lord,Old Testament,Psalms,86,Psalm 86,18,0,4,16,false,true,false,false
psalm-87-lxx-86-glorious-things-are-spoken-of-thee,Old Testament,Psalms,87,Psalm 87,18,1,3,16,false,true,false,false
psalm-88-lxx-87-free-among-the-dead,Old Testament,Psalms,88,Psalm 88,9,1,3,16,true,false,false,true
psalm-89-lxx-88-i-will-sing-of-thy-mercies,Old Testament,Psalms,89,Psalm 89,85,2,4,16,false,true,false,false
psalm-9-lxx-9-1-21-thanksgiving-at-the-gates-of-death,Old Testament,Psalms,9,Psalm 9,66,3,3,16,false,true,false,false
psalm-90-lxx-89-lord-thou-hast-been-our-refuge,Old Testament,Psalms,90,Psalm 90,4,0,2,16,false,true,false,false
psalm-91-lxx-90-he-that-dwelleth-in-the-secret-place,Old Testament,Psalms,91,Psalm 91,20,1,5,14,true,true,false,false
psalm-92-lxx-91-it-is-a-good-thing-to-give-thanks,Old Testament,Psalms,92,Psalm 92,17,3,2,16,false,true,false,false
psalm-93-lxx-92-the-lord-reigneth,Old Testament,Psalms,93,Psalm 93,10,2,3,14,false,false,false,false
psalm-94-lxx-93-o-lord-god-to-whom-vengeance-belongeth,Old Testament,Psalms,94,Psalm 94,1,0,1,1,true,false,true,false
psalm-95-lxx-94-o-come-let-us-sing-unto-the-lord,Old Testament,Psalms,95,Psalm 95,4,0,2,15,false,false,true,false
psalm-96-lxx-95-o-sing-unto-the-lord-a-new-song,Old Testament,Psalms,96,Psalm 96,35,3,3,16,false,true,false,false
psalm-97-lxx-96-the-lord-reigneth-let-the-earth-rejoice,Old Testament,Psalms,97,Psalm 97,64,8,5,16,false,true,false,false
psalm-98-lxx-97-o-sing-unto-the-lord-a-new-song,Old Testament,Psalms,98,Psalm 98,12,2,4,16,false,true,false,false
psalm-99-lxx-98-the-lord-reigneth-let-the-people-tremble,Old Testament,Psalms,99,Psalm 99,67,3,4,16,false,true,false,false
ruth-1-famine-exile-and-holy-clinging,Old Testament,Ruth,1,Ruth 1,0,0,0,0,false,false,false,false
ruth-2-gleaning-grace-and-the-field-of-boaz,Old Testament,Ruth,2,Ruth 2,0,0,0,0,false,false,false,false
ruth-3-at-the-threshing-floor,Old Testament,Ruth,3,Ruth 3,0,0,0,0,false,false,false,false
ruth-4-redemption-at-the-gate-and-the-birth-of-obed,Old Testament,Ruth,4,Ruth 4,0,0,0,0,false,false,false,false
sirach-1-2-wisdom-fear-and-the-furnace,Deuterocanonical,Sirach,1,Sirach 1; Sirach 2,3,0,2,1,true,false,true,true
sirach-12-14-friendship-enemies-and-wealth,Deuterocanonical,Sirach,12,Sirach 12; Sirach 13; Sirach 14,0,0,0,0,false,false,false,false
sirach-15-18-freedom-sin-mercy-and-return,Deuterocanonical,Sirach,15,Sirach 15; Sirach 16; Sirach 17; Sirach 18,0,0,0,0,false,false,false,false
sirach-19-23-the-mouth-and-the-passions,Deuterocanonical,Sirach,19,Sirach 19; Sirach 20; Sirach 21; Sirach 22; Sirach 23,3,0,1,1,true,false,true,true
sirach-24-wisdom-in-the-congregation,Deuterocanonical,Sirach,24,Sirach 24,1,0,1,1,true,false,true,false
sirach-25-26-household-wisdom-and-marriage,Deuterocanonical,Sirach,25,Sirach 25; Sirach 26,0,0,0,0,false,false,false,false
sirach-27-31-anger-forgiveness-money-and-feasting,Deuterocanonical,Sirach,27,Sirach 27; Sirach 28; Sirach 29; Sirach 30; Sirach 31,0,0,0,0,false,false,false,false
sirach-3-4-honor-humility-and-the-poor,Deuterocanonical,Sirach,3,Sirach 3; Sirach 4,2,0,2,1,true,false,true,false
sirach-32-35-worship-sacrifice-and-justice,Deuterocanonical,Sirach,32,Sirach 32; Sirach 33; Sirach 34; Sirach 35,0,0,0,0,false,false,false,false
sirach-36-39-counsel-medicine-grief-work-and-the-scribe,Deuterocanonical,Sirach,36,Sirach 36; Sirach 37; Sirach 38; Sirach 39,0,0,0,0,false,false,false,false
sirach-40-43-death-shame-and-creation-s-praise,Deuterocanonical,Sirach,40,Sirach 40; Sirach 41; Sirach 42; Sirach 43,0,0,0,0,false,false,false,false
sirach-44-49-let-us-now-praise-famous-men,Deuterocanonical,Sirach,44,Sirach 44; Sirach 45; Sirach 46; Sirach 47; Sirach 48; Sirach 49,0,0,0,0,false,false,false,false
sirach-5-7-presumption-speech-and-repentance,Deuterocanonical,Sirach,5,Sirach 5; Sirach 6; Sirach 7,2,0,2,1,true,false,true,false
sirach-50-51-worship-and-the-pursuit-of-wisdom,Deuterocanonical,Sirach,50,Sirach 50; Sirach 51,0,0,0,0,false,false,false,false
sirach-8-11-discernment-under-power,Deuterocanonical,Sirach,8,Sirach 8; Sirach 9; Sirach 10; Sirach 11,1,0,1,1,false,false,true,false
song-of-songs-1-1-2-7-kiss-fragrance-and-the-first-entrance-into-love,Old Testament,Song of Songs,1-2,Song of Songs 1:1-2:7,0,0,0,0,false,false,false,false
song-of-songs-2-8-3-5-the-beloved-comes-and-the-bride-seeks-by-night,Old Testament,Song of Songs,2-3,Song of Songs 2:8-3:5,0,0,0,0,false,false,false,false
song-of-songs-3-6-5-1-the-wedding-procession-and-the-enclosed-garden,Old Testament,Song of Songs,3-5,Song of Songs 3:6-5:1,0,0,0,0,false,false,false,false
song-of-songs-5-2-6-3-i-slept-but-my-heart-was-awake,Old Testament,Song of Songs,5-6,Song of Songs 5:2-6:3,0,0,0,0,false,false,false,false
song-of-songs-6-4-8-4-renewed-beauty-desire-and-the-return-of-the-bride,Old Testament,Song of Songs,6-8,Song of Songs 6:4-8:4,0,0,0,0,false,false,false,false
song-of-songs-8-5-14-love-strong-as-death-and-the-seal-upon-the-heart,Old Testament,Song of Songs,8,Song of Songs 8:5-14,0,0,0,0,false,false,false,false
susanna-innocence-vindicated,Deuterocanonical,Susanna,1,Susanna 1,0,0,0,0,false,false,false,false
tobit-1-2-righteousness-in-exile-and-the-blindness-of-the-just,Deuterocanonical,Tobit,1,Tobit 1; Tobit 2,1,0,1,1,false,false,true,false
tobit-11-12-sight-restored-and-raphael-revealed,Deuterocanonical,Tobit,11,Tobit 11; Tobit 12,1,0,1,1,false,false,true,false
tobit-13-14-the-new-jerusalem-nineveh-s-fall-and-faithful-death,Deuterocanonical,Tobit,13,Tobit 13; Tobit 14,1,0,1,1,false,false,true,false
tobit-3-two-prayers-heard-before-god,Deuterocanonical,Tobit,3,Tobit 3,1,0,1,1,false,false,true,false
tobit-4-a-father-s-testament,Deuterocanonical,Tobit,4,Tobit 4,1,0,1,1,false,false,true,false
tobit-5-6-the-hidden-guide-and-the-fish-by-the-river,Deuterocanonical,Tobit,5,Tobit 5; Tobit 6,1,0,1,1,false,false,true,false
tobit-7-8-marriage-prayer-and-the-defeat-of-the-destroyer,Deuterocanonical,Tobit,7,Tobit 7; Tobit 8,1,0,1,1,false,false,true,false
tobit-9-10-waiting-anxiety-and-mercy-hidden-in-delay,Deuterocanonical,Tobit,9,Tobit 9; Tobit 10,1,0,1,1,false,false,true,false
wisdom-of-solomon-1-love-righteousness-and-seek-god-simply,Deuterocanonical,Wisdom of Solomon,1,Wisdom of Solomon 1,2,0,1,1,true,false,true,true
wisdom-of-solomon-10-1-11-14-wisdom-guiding-the-righteous-through-history,Deuterocanonical,Wisdom of Solomon,10,Wisdom of Solomon 10; Wisdom of Solomon 11:1-14,0,0,0,0,false,false,false,false
wisdom-of-solomon-11-15-12-27-mercy-measure-and-judgment,Deuterocanonical,Wisdom of Solomon,11,Wisdom of Solomon 11:15-26; Wisdom of Solomon 12:1-27,1,0,1,1,true,false,true,false
